"uid","tree_proportion"
"exp2_00250_0010_001_100_0_Ancient",0.951509714401142
"exp2_00250_0010_002_100_0_Ancient",0.641839051793456
"exp2_00250_0010_003_100_0_Ancient",0.564679473291845
"exp2_00250_0010_004_100_0_Ancient",0.645672976657442
"exp2_00250_0010_005_100_0_Ancient",0.97737562532413
"exp2_00250_0010_006_100_0_Ancient",0.645881562247732
"exp2_00250_0010_007_100_0_Ancient",0.716192545312182
"exp2_00250_0010_008_100_0_Ancient",0.970201236011171
"exp2_00250_0010_009_100_0_Ancient",0.979625676440259
"exp2_00250_0010_010_100_0_Ancient",0.725092371406084
"exp2_00250_0020_001_100_0_Ancient",0.977763826089708
"exp2_00250_0020_002_100_0_Ancient",0.966575487466841
"exp2_00250_0020_003_100_0_Ancient",0.956654986156349
"exp2_00250_0020_004_100_0_Ancient",0.984799677740715
"exp2_00250_0020_005_100_0_Ancient",0.922812436624397
"exp2_00250_0020_006_100_0_Ancient",0.939714451075048
"exp2_00250_0020_007_100_0_Ancient",0.962931221767004
"exp2_00250_0020_008_100_0_Ancient",0.930844304595158
"exp2_00250_0020_009_100_0_Ancient",0.974304978427377
"exp2_00250_0020_010_100_0_Ancient",0.95306736147433
"exp2_00250_0050_001_100_0_Ancient",0.978315125710174
"exp2_00250_0050_002_100_0_Ancient",0.977773884842582
"exp2_00250_0050_003_100_0_Ancient",0.961195338465378
"exp2_00250_0050_004_100_0_Ancient",0.976866946895861
"exp2_00250_0050_005_100_0_Ancient",0.941352967643966
"exp2_00250_0050_006_100_0_Ancient",0.981910062220622
"exp2_00250_0050_007_100_0_Ancient",0.970769556439168
"exp2_00250_0050_008_100_0_Ancient",0.977905261436612
"exp2_00250_0050_009_100_0_Ancient",0.977734845885177
"exp2_00250_0050_010_100_0_Ancient",0.962347133613541
"exp2_00250_0100_001_100_0_Ancient",0.964274520297148
"exp2_00250_0100_002_100_0_Ancient",0.974497019641349
"exp2_00250_0100_003_100_0_Ancient",0.94358784710238
"exp2_00250_0100_004_100_0_Ancient",0.97865487691483
"exp2_00250_0100_005_100_0_Ancient",0.970054716634132
"exp2_00250_0100_006_100_0_Ancient",0.962541355829485
"exp2_00250_0100_007_100_0_Ancient",0.968052110204645
"exp2_00250_0100_008_100_0_Ancient",0.963640815661456
"exp2_00250_0100_009_100_0_Ancient",0.957236299786683
"exp2_00250_0100_010_100_0_Ancient",0.973582213316604
"exp2_00250_0010_001_0.1_0.05_Ancient",0.754831576434508
"exp2_00250_0010_002_0.1_0.05_Ancient",0.743569411894505
"exp2_00250_0010_003_0.1_0.05_Ancient",0.611172128046655
"exp2_00250_0010_004_0.1_0.05_Ancient",0.710478646010826
"exp2_00250_0010_005_0.1_0.05_Ancient",0.69587625324219
"exp2_00250_0010_006_0.1_0.05_Ancient",0.81395350285064
"exp2_00250_0010_007_0.1_0.05_Ancient",0.754000764079643
"exp2_00250_0010_008_0.1_0.05_Ancient",0.652188032761343
"exp2_00250_0010_009_0.1_0.05_Ancient",0.72116440692432
"exp2_00250_0010_010_0.1_0.05_Ancient",0.531833988345926
"exp2_00250_0020_001_0.1_0.05_Ancient",0.583110562100449
"exp2_00250_0020_002_0.1_0.05_Ancient",0.599282362988853
"exp2_00250_0020_003_0.1_0.05_Ancient",0.680729729418716
"exp2_00250_0020_004_0.1_0.05_Ancient",0.667438996438314
"exp2_00250_0020_005_0.1_0.05_Ancient",0.574623548749196
"exp2_00250_0020_006_0.1_0.05_Ancient",0.786051480937972
"exp2_00250_0020_007_0.1_0.05_Ancient",0.562376146666733
"exp2_00250_0020_008_0.1_0.05_Ancient",0.646067983528319
"exp2_00250_0020_009_0.1_0.05_Ancient",0.688549288290067
"exp2_00250_0020_010_0.1_0.05_Ancient",0.667930659787231
"exp2_00250_0050_001_0.1_0.05_Ancient",0.620312882393569
"exp2_00250_0050_002_0.1_0.05_Ancient",0.531475845589943
"exp2_00250_0050_003_0.1_0.05_Ancient",0.525049117428437
"exp2_00250_0050_004_0.1_0.05_Ancient",0.611989560282507
"exp2_00250_0050_005_0.1_0.05_Ancient",0.659109035911208
"exp2_00250_0050_006_0.1_0.05_Ancient",0.607761623351489
"exp2_00250_0050_007_0.1_0.05_Ancient",0.625029880734936
"exp2_00250_0050_008_0.1_0.05_Ancient",0.593560234661076
"exp2_00250_0050_009_0.1_0.05_Ancient",0.540766713125326
"exp2_00250_0050_010_0.1_0.05_Ancient",0.530826956843257
"exp2_00250_0100_001_0.1_0.05_Ancient",0.528816428419431
"exp2_00250_0100_002_0.1_0.05_Ancient",0.538144648018605
"exp2_00250_0100_003_0.1_0.05_Ancient",0.516677842126288
