"row_id","num_reps","num_taxa","num_trees","tree_depth","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","tree_file","partition_file","output_alignment_file","identical_sequences_present","number_unique_taxa","NetworkTreelikenessTest","network_num_splits","network_num_trivial_splits","network_num_nontrivial_splits","confidence_network_num_splits","confidence_network_num_trivial_splits","confidence_network_num_nontrivial_splits","tree_num_splits","tree_num_trivial_splits","tree_num_nontrivial_splits","al_raw_pairwise_distance_min","al_raw_pairwise_distance_1st_qu","al_raw_pairwise_distance_median","al_raw_pairwise_distance_mean","al_raw_pairwise_distance_3rd_qu","al_raw_pairwise_distance_max","al_raw_pairwise_distance_sd","al_jc_pairwise_distance_min","al_jc_pairwise_distance_1st_qu","al_jc_pairwise_distance_median","al_jc_pairwise_distance_mean","al_jc_pairwise_distance_3rd_qu","al_jc_pairwise_distance_max","al_jc_pairwise_distance_sd","mean_nearest_taxon_distance","mean_pairwise_distance","mean_branch_length","var_branch_length","mean_branch_length_external","var_branch_length_external","mean_branch_length_internal","var_branch_length_internal","average_vertex_depth","max_width","max_depth","max_ladder","max_branching_time","crown_age","tree_height","treeness","num_sites","number_constant_sites","number_invariant_sites","number_parsimony_informative_sites","number_distinct_site_patterns","percent_invariant_sites","percent_parsimony_informative_sites","iqtree_tree_mean_nearest_taxon_distance","iqtree_tree_mean_pairwise_distance","iqtree_tree_mean_branch_length","iqtree_tree_var_branch_length","iqtree_tree_mean_branch_length_external","iqtree_tree_var_branch_length_external","iqtree_tree_mean_branch_length_internal","iqtree_tree_var_branch_length_internal","iqtree_tree_average_vertex_depth","iqtree_tree_max_width","iqtree_tree_max_depth","iqtree_tree_max_ladder","iqtree_tree_max_branching_time","iqtree_tree_crown_age","iqtree_tree_tree_height","iqtree_tree_treeness"
1,1,10,1,0.01,"expA1_00001_0010_001_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_0.01_10kbp/expA1_00001_0010_001_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_0.01_10kbp/expA1_00001_0010_001_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_0.01_10kbp/expA1_00001_0010_001_0.01_10kbp_output_alignment.fa",FALSE,10,"Treelike",87,10,77,13,10,3,17,10,7,0.0064,0.0135,0.0177,0.0181577777777778,0.023,0.0298,0.00568712616709037,0.00642746301230034,0.0136229779707534,0.017912205347499,0.0184033346190187,0.0233600467476275,0.0304081914866859,0.00582784251292383,0.00977410031102,0.0186650930927022,0.00387024502925556,5.24574255663269e-06,0.0048201362972,3.99451729638433e-06,0.002682880944325,4.70362368923742e-06,2.84210526315789,6,5,2,0.00983653237,0.016017893538,0.016017893538,0.308091999808206,10000,9323,9323,205,185,93.23,2.05,0.00948873927,0.0175710417577778,0.00408571049411765,7.46473645800181e-06,0.00490487083,5.87817132983802e-06,0.00291548144285714,8.37265876229324e-06,3.33333333333333,4,6,2,0.0198961334,0.0249892659,0.0249892659,0.293827073786046
1001,1,10,1,0.1,"expA1_00001_0010_001_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_0.1_10kbp/expA1_00001_0010_001_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_0.1_10kbp/expA1_00001_0010_001_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_0.1_10kbp/expA1_00001_0010_001_0.1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",78,10,68,17,9,8,17,10,7,0.0164,0.077,0.1151,0.110315555555556,0.1394,0.1808,0.0427976685620074,0.0165819641910758,0.0812459076642213,0.124954275265464,0.120949393074304,0.154223344672184,0.206881005235994,0.049831628432717,0.0443011052224,0.120024326697767,0.0216251057735278,0.000149423320192108,0.02190935508795,0.000191188378824197,0.0212697941305,0.000116811869458744,3.05263157894737,6,6,3,0.134283230926,0.144095111786,0.144095111786,0.437141992958476,10000,6788,6788,1580,646,67.88,15.8,0.04366981038,0.120208837733333,0.0228280365294118,0.000155214306494296,0.02164950745,0.000188331947554501,0.0245116495,0.000125785033260818,3.55555555555556,4,7,3,0.161222918,0.1696407785,0.1696407785,0.442133169624769
2001,1,10,1,1,"expA1_00001_0010_001_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_1_10kbp/expA1_00001_0010_001_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_1_10kbp/expA1_00001_0010_001_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_001_1_10kbp/expA1_00001_0010_001_1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",81,10,71,16,10,6,17,10,7,0.3745,0.7001,0.7334,0.709264444444444,0.7474,0.7552,0.0678929041531104,0.518861051494625,1.86881741811342,2.66053491888018,2.7634731879297,3.33071261514459,5.34817412272224,NA,1.275392339702,2.89291906447155,0.545181087246667,0.110391438456354,0.61439990415,0.0532329220363722,0.4586575661175,0.184250735946712,2.84210526315789,6,5,2,2.13854955746,2.7564068665,2.7564068665,0.373908435072148,10000,6,6,9762,9862,0.06,97.62,1.26323218346,2.9239588273,0.581459828652941,0.155270125994411,0.594565115,0.0585893585272948,0.562737991014286,0.325474458905094,3.77777777777778,4,7,3,4.4003320248,4.4003320248,4.4003320248,0.398506710077694
2,2,10,1,0.01,"expA1_00001_0010_002_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_0.01_10kbp/expA1_00001_0010_002_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_0.01_10kbp/expA1_00001_0010_002_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_0.01_10kbp/expA1_00001_0010_002_0.01_10kbp_output_alignment.fa",FALSE,10,"Treelike",47,10,37,9,6,3,17,10,7,0.0025,0.0072,0.0099,0.00948222222222222,0.0123,0.0158,0.0034987198235984,0.00250417594913595,0.00723478278885409,0.00996592074520156,0.00955085133170891,0.0124019764800746,0.0159688016007167,0.00354103959018807,0.00448284330528,0.00931624200365334,0.00174843085138333,6.56692800402038e-07,0.0018099437271,9.67354967942534e-07,0.0016715397567375,3.3892094758226e-07,3.36842105263158,6,5,2,0.010000000001,0.010000000001,0.010000000001,0.424899021864218,10000,9680,9680,110,155,96.8,1.1,0.00448977107,0.00761099525777778,0.00191656025882353,1.62935251313713e-06,0.00215559425,2.15726507866951e-06,0.00157508312857143,8.77772599899086e-07,1.55555555555556,8,4,3,0.0080182074,0.0080182074,0.0080182074,0.338399817167548
1002,2,10,1,0.1,"expA1_00001_0010_002_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_0.1_10kbp/expA1_00001_0010_002_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_0.1_10kbp/expA1_00001_0010_002_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_0.1_10kbp/expA1_00001_0010_002_0.1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",65,10,55,17,10,7,17,10,7,0.0063,0.1272,0.2025,0.181551111111111,0.234,0.2936,0.0684568265479061,0.00632660911582618,0.139385824927885,0.236033058629775,0.213024510409358,0.280474830786595,0.372527691406827,0.0882801019833336,0.0861107590502,0.211469189555867,0.0371324989243889,0.000682683611077048,0.039237195116,0.000852927302494615,0.034501628684875,0.000547086625647311,3.15789473684211,4,6,2,0.062900837266,0.267907123667,0.267907123667,0.412955164275418,10000,5102,5102,2464,1226,51.02,24.64,0.08672977185,0.144420427715556,0.0398993375529412,0.000824073408976012,0.0404047853,0.000901911571765486,0.0391772693428571,0.000843627657662775,0.666666666666667,12,5,2,0.0845325395,0.2474078993,0.2474078993,0.404312897847752
2002,2,10,1,1,"expA1_00001_0010_002_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_1_10kbp/expA1_00001_0010_002_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_1_10kbp/expA1_00001_0010_002_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_002_1_10kbp/expA1_00001_0010_002_1_10kbp_output_alignment.fa",FALSE,10,"Treelike",83,10,73,13,10,3,17,10,7,0.6734,0.7385,0.7465,0.740008888888889,0.7502,0.7579,0.0180361861295843,1.71110709733786,2.80565606192424,3.58464267984966,3.46783363261316,4.11650332127944,6.69199372464338,NA,2.077145707434,5.64464945439244,0.938674064082222,0.257142064660475,0.897457182246,0.171031048977997,0.9901951663775,0.39913027901276,2.84210526315789,6,5,3,5.6989842851,6.6799113,6.6799113,0.468838713512887,10000,0,0,9916,9939,0,99.16,2.11704440883,4.70011428845111,0.913896292094118,0.201837213383025,0.98925522402,0.098413586264782,0.806240675057143,0.367625888062996,3.11111111111111,4,7,5,6.2146786714,7.1031406561,7.1031406561,0.363259439071129
3,3,10,1,0.01,"expA1_00001_0010_003_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_0.01_10kbp/expA1_00001_0010_003_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_0.01_10kbp/expA1_00001_0010_003_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_0.01_10kbp/expA1_00001_0010_003_0.01_10kbp_output_alignment.fa",FALSE,10,"Treelike",71,10,61,16,9,7,17,10,7,0.0166,0.0553,0.076,0.0776155555555556,0.099,0.1374,0.0313519171195432,0.0167864631698479,0.0574448316236407,0.0801323217135368,0.0827322554956812,0.10617267324134,0.151770759098761,0.0350688728727927,0.03396870399576,0.0821967239793133,0.0143050566814944,6.78792685722879e-05,0.01505262281209,4.90095105957007e-05,0.01337059901825,0.000100041104310897,3.47368421052632,4,7,5,0.089190029284,0.100772748624,0.100772748624,0.415411737602059,10000,7742,7742,1047,442,77.42,10.47,0.03353260857,0.0829952310444445,0.0152562171823529,6.85272388046805e-05,0.01507131306,4.96727832907445e-05,0.0155203659285714,0.000108091742332109,4,2,8,6,0.118087086,0.1311912706,0.1311912706,0.418894070225806
1003,3,10,1,0.1,"expA1_00001_0010_003_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_0.1_10kbp/expA1_00001_0010_003_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_0.1_10kbp/expA1_00001_0010_003_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_0.1_10kbp/expA1_00001_0010_003_0.1_10kbp_output_alignment.fa",FALSE,10,"Treelike",96,10,86,17,10,7,17,10,7,0.0217,0.065,0.088,0.0826733333333333,0.1047,0.1261,0.0271858452474478,0.022020116479865,0.0679907762010981,0.0936057379450109,0.0881981699985271,0.112768411191422,0.138062330560212,0.0303490763929828,0.0354175407492,0.0899103679202667,0.0162528471961111,3.77270659538726e-05,0.0156977167354,3.97008017484754e-05,0.016946760272,3.95884406200494e-05,2.94736842105263,6,5,0,0.1,0.10266503056,0.10266503056,0.463419938878427,10000,7505,7505,1235,508,75.05,12.35,0.03604167324,0.0832567084511111,0.0170546508235294,3.19946473423432e-05,0.01585616294,4.06437623716427e-05,0.0187667763714286,1.85395244701092e-05,2.55555555555556,4,5,0,0.1013787068,0.103231679,0.103231679,0.453101985663638
2003,3,10,1,1,"expA1_00001_0010_003_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_1_10kbp/expA1_00001_0010_003_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_1_10kbp/expA1_00001_0010_003_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_003_1_10kbp/expA1_00001_0010_003_1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",131,10,121,13,10,3,17,10,7,0.5724,0.7395,0.7482,0.738848888888889,0.7517,0.7552,0.0314962163833157,1.08040453197921,2.77982489563939,3.38896741660659,Inf,4.26723753044272,Inf,NA,2.30765246607,5.27169881121911,0.990303448674444,0.352345333316453,1.027847373724,0.437123279207009,0.9433735423625,0.289149480226254,3.68421052631579,4,7,2,6.9825714791,7.1372362181,7.1372362181,0.423382479885439,10000,0,0,9942,9933,0,99.42,2.23141569188,5.00120083086444,1.1007818632,0.713626624622632,1.11598165562,0.692932336995336,1.07906787402857,0.862670690471304,3,4,5,0,6.0876787937,8.1440989209,8.1440989209,0.40364224796075
4,4,10,1,0.01,"expA1_00001_0010_004_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_0.01_10kbp/expA1_00001_0010_004_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_0.01_10kbp/expA1_00001_0010_004_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_0.01_10kbp/expA1_00001_0010_004_0.01_10kbp_output_alignment.fa",FALSE,10,"Treelike",117,10,107,17,10,7,17,10,7,0.0092,0.0155,0.0204,0.0202488888888889,0.0245,0.032,0.00575004435643849,0.00925689239878986,0.0156624081873181,0.0206825758276759,0.0205500331084949,0.0249091006545852,0.0327027281115989,0.00591207105587845,0.0120534282986,0.0206825128052222,0.0044406543535,6.57513952250198e-06,0.0057714450433,4.62498889463636e-06,0.00277716599125,4.32926928278476e-06,2.84210526315789,6,5,2,0.018327507079,0.019542463369,0.019542463369,0.277953629770413,10000,9242,9242,234,220,92.42,2.34,0.01184042084,0.0197526064755556,0.0046020941,4.8546081592876e-06,0.00551212159,3.50670519582074e-06,0.00330205482857143,4.33352811831038e-06,3.33333333333333,4,6,2,0.0253681969,0.0270957983,0.0270957983,0.295445856983697
1004,4,10,1,0.1,"expA1_00001_0010_004_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_0.1_10kbp/expA1_00001_0010_004_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_0.1_10kbp/expA1_00001_0010_004_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_0.1_10kbp/expA1_00001_0010_004_0.1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",80,10,70,18,10,8,17,10,7,0.0302,0.1129,0.1336,0.129673333333333,0.1551,0.2028,0.0419116570896451,0.0308248581640694,0.122359933055935,0.147132827313297,0.144004456698131,0.173759911752372,0.236444130166512,0.0497899485763524,0.05033054889763,0.143204091007876,0.0269545060640389,0.000395141963500088,0.02576864325484,0.000567258204544078,0.0284368345755375,0.000225778350007767,3.36842105263158,4,6,0,0.1000000000028,0.1607605790943,0.1607605790943,0.468886096990848,10000,6148,6148,2026,848,61.48,20.26,0.051214833,0.143712022222222,0.0287960270941176,0.000370860222972052,0.02615042663,0.00056576052394075,0.0325754563285714,0.000111989706093497,3.33333333333333,4,6,0,0.1221583457,0.1820597037,0.1820597037,0.465808118261484
2004,4,10,1,1,"expA1_00001_0010_004_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_1_10kbp/expA1_00001_0010_004_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_1_10kbp/expA1_00001_0010_004_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_004_1_10kbp/expA1_00001_0010_004_1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",77,10,67,17,10,7,17,10,7,0.5346,0.7317,0.7449,0.72614,0.7498,0.7603,0.0464688722792913,0.935682331356051,2.29228028177178,3.56120327222158,Inf,3.88874151093078,Inf,NA,1.5886351045883,4.24973433606687,0.780410490945611,0.244246964037073,0.6227331188161,0.163981224406417,0.9775072061075,0.302424130162137,3.89473684210526,4,7,2,5.38230282266,8.0630634138,8.0630634138,0.556691192903462,10000,0,0,9871,9916,0,98.71,1.58943370911,3.90993301668444,0.785382875335294,0.250423024678072,0.75377521902,0.30761253695622,0.830536670071429,0.202332177768701,3.44444444444444,4,7,4,4.2777159693,5.6991733053,5.6991733053,0.435438177246315
5,5,10,1,0.01,"expA1_00001_0010_005_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_0.01_10kbp/expA1_00001_0010_005_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_0.01_10kbp/expA1_00001_0010_005_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_0.01_10kbp/expA1_00001_0010_005_0.01_10kbp_output_alignment.fa",FALSE,10,"Treelike",102,10,92,15,9,6,17,10,7,0.0101,0.0264,0.0386,0.0388577777777778,0.0541,0.0626,0.0153374391736052,0.0101686234491381,0.0268758397569121,0.039628760262001,0.0400709778802533,0.0561504260096639,0.065367631585967,0.0161648445206047,0.0156221439115,0.0390292740168444,0.00705775431077778,1.27089488117395e-05,0.0071836189612,1.54568257505498e-05,0.00690042349775,1.09406078663629e-05,2.73684210526316,6,4,0,0.038471290726,0.038471290726,0.038471290726,0.434536929573412,10000,8770,8770,547,265,87.7,5.47,0.01646716671,0.0396104520044444,0.00772459381176471,1.53403884890513e-05,0.00756578176,1.50724211722183e-05,0.00795146817142857,1.81969847952482e-05,2.55555555555556,4,5,0,0.0521156607,0.0521156607,0.0521156607,0.423858397312051
1005,5,10,1,0.1,"expA1_00001_0010_005_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_0.1_10kbp/expA1_00001_0010_005_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_0.1_10kbp/expA1_00001_0010_005_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_0.1_10kbp/expA1_00001_0010_005_0.1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",48,10,38,19,10,9,17,10,7,0.1552,0.3386,0.398,0.378522222222222,0.4392,0.5435,0.0936753506165379,0.173885993958267,0.450380421983624,0.567331523199194,0.54922876509653,0.660692691027648,0.967329595596952,0.183728543824827,0.248069041413,0.546649224508889,0.108873504669444,0.00529466207234748,0.123554261257,0.00578002657686098,0.090522558935,0.00473424460336278,3.47368421052632,4,6,2,0.23538228602,0.63289980294,0.63289980294,0.369532041222577,10000,1460,1460,5422,4127,14.6,54.22,0.24608568331,0.501041482811111,0.115228505582353,0.00556884568305554,0.12688776334,0.0057385432272815,0.0985724230714286,0.00569221389608127,3.33333333333333,4,6,2,0.5778363362,0.7303186495,0.7303186495,0.352244825088956
2005,5,10,1,1,"expA1_00001_0010_005_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_1_10kbp/expA1_00001_0010_005_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_1_10kbp/expA1_00001_0010_005_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_005_1_10kbp/expA1_00001_0010_005_1_10kbp_output_alignment.fa",FALSE,10,"Non-treelike",53,10,43,20,10,10,17,10,7,0.3079,0.6265,0.6857,0.645215555555556,0.7106,0.7395,0.100587309328661,0.396402829273619,1.35287403784674,1.84238518146509,1.76500428691659,2.20973054266985,3.20152346202516,0.663822381838541,0.651764404782,1.76351917486867,0.318663806245,0.0334866838199314,0.286420696253,0.027733530049177,0.358967693735,0.0423257780431752,2.73684210526316,8,5,2,1.00000000005,1.5728453406,1.5728453406,0.500656786522203,10000,65,65,9279,9053,0.65,92.79,0.65317969618,1.76319914939556,0.340736361123529,0.0366904183929954,0.28668386098,0.0273811007449153,0.417954218471429,0.0449436462353704,3.11111111111111,4,6,2,1.8056485117,2.0695259875,2.0695259875,0.505079044906465
6,6,10,1,0.01,"expA1_00001_0010_006_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_0.01_10kbp/expA1_00001_0010_006_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_0.01_10kbp/expA1_00001_0010_006_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_0.01_10kbp/expA1_00001_0010_006_0.01_10kbp_output_alignment.fa",FALSE,10,"Treelike",101,10,91,10,5,5,17,10,7,0.0023,0.0088,0.0126,0.0129466666666667,0.0166,0.0273,0.00621470397159394,0.0023035338933647,0.00885203408936359,0.012707040547734,0.013085843550929,0.0167864631698479,0.0278092561810656,0.00633508865968251,0.00551731210548,0.0129131056760244,0.00240879420918889,2.8197503497962e-06,0.00252057825729,4.37236730270185e-06,0.0022690641490625,1.1861853672138e-06,3.15789473684211,4,6,2,0.0100000000005,0.016833395987,0.016833395987,0.418662977223974,10000,9577,9577,189,160,95.77,1.89,0.00542742324,0.0116185848711111,0.00254475057647059,3.35132995818063e-06,0.00243784115,3.97623209455598e-06,0.00269747832857143,2.9262689768952e-06,2.77777777777778,4,6,2,0.0116468917,0.0202912783,0.0202912783,0.436477500332761
1006,6,10,1,0.1,"expA1_00001_0010_006_0.1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_0.1_10kbp/expA1_00001_0010_006_0.1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_0.1_10kbp/expA1_00001_0010_006_0.1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_0.1_10kbp/expA1_00001_0010_006_0.1_10kbp_output_alignment.fa",FALSE,10,"Treelike",94,10,84,17,10,7,17,10,7,0.0248,0.136,0.159,0.153991111111111,0.1937,0.2284,0.0487606483579005,0.0252192957372451,0.15005870878741,0.178692891843193,0.174745972515931,0.224074117086831,0.272379146938435,0.0600535166038354,0.0601274041073,0.173007587594867,0.0312929285511667,0.000199662962400972,0.0279553445431,0.00017180420765949,0.03546490856125,0.000228199212019402,2.73684210526316,8,5,2,0.09999999999,0.17233379058,0.17233379058,0.503697874010265,10000,5770,5770,2525,1067,57.7,25.25,0.05851638702,0.145298733102222,0.0331333570352941,0.000206748130265229,0.02680759358,0.000156519365197862,0.0421701619714286,0.000154582676727226,1.88888888888889,6,4,2,0.1505317283,0.1505317283,0.1505317283,0.524069575041246
2006,6,10,1,1,"expA1_00001_0010_006_1_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_1_10kbp/expA1_00001_0010_006_1_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_1_10kbp/expA1_00001_0010_006_1_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_006_1_10kbp/expA1_00001_0010_006_1_10kbp_output_alignment.fa",FALSE,10,"Treelike",63,10,53,17,10,7,17,10,7,0.2772,0.6537,0.6955,0.659328888888889,0.7108,0.7314,0.0920050384544787,0.346050555328851,1.53945366579471,1.96640437864587,1.8500674835863,2.21354734480045,2.7726837193584,0.601589179729217,0.812770584204,1.86860999289578,0.375230895612222,0.0489087299235904,0.411227675433,0.0445303627379587,0.33023492083625,0.0573600515023477,3.36842105263158,6,6,2,1.22067308936,2.6011619792,2.6011619792,0.391148697091566,10000,28,28,9304,9455,0.28,93.04,0.81239264604,1.27674039172,0.395301378676471,0.0699578563736746,0.47104547818,0.0820877254895175,0.287095522242857,0.0402008224852346,0.666666666666667,12,5,2,0.6395680082,1.9379340706,1.9379340706,0.299052342474178
7,7,10,1,0.01,"expA1_00001_0010_007_0.01_10kbp","JC",NA,10000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_007_0.01_10kbp/expA1_00001_0010_007_0.01_10kbp_random_trees.phy","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_007_0.01_10kbp/expA1_00001_0010_007_0.01_10kbp_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppA/exp_A1/expA1_00001_0010_007_0.01_10kbp/expA1_00001_0010_007_0.01_10kbp_output_alignment.fa",FALSE,10,"Treelike",102,10,92,15,8,7,17,10,7,0.0053,0.0148,0.0186,0.0183644444444444,0.0227,0.0283,0.00561860365844638,0.0053188153603172,0.0149479766166592,0.0188345256113065,0.018614609442819,0.0230506195273958,0.0288477498390964,0.00575300557047104,0.0082291245442,0.0181909297971578,0.00349055823569444,2.27882435337725e-06,0.00364175650242,1.82501488703189e-06,0.0033015604022875,3.11435848817969e-06,3.05263157894737,4,5,0,0.01,0.0156507102163,0.0156507102163,0.420379801657288,10000,9366,9366,263,205,93.66,2.63,0.0086856972,0.0177391669466667,0.00382359779411765,2.0963295129911e-06,0.00388647486,2.66874345338667e-06,0.00373377341428571,1.57109448979207e-06,3.33333333333333,4,6,2,0.020089829,0.0236233778,0.0236233778,0.402091484133072
