"X","row_id","num_reps","num_taxa","num_trees","tree_age","tree_depth_subspersite","recombination_value","recombination_type","speciation_rate","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file","num_resolved_quartets","num_partly_resolved_quartets","num_unresolved_quartets","total_num_quartets","proportion_resolved_quartets","quartet_treeness_min","quartet_treeness_1st_qu","quartet_treeness_median","quartet_treeness_mean","quartet_treeness_3rd_qu","quartet_treeness_max","quartet_treeness_num_sampled_quartets","quartet_treeness_total_num_quartets"
2287,2287,7,10,200,50,0.05,0.3,"Recent",0.1,"expB2_00200_0010_007_50_0.3_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_0.1/expB2_00200_0010_007_50_0.3_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_0.1/expB2_00200_0010_007_50_0.3_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_0.1/expB2_00200_0010_007_50_0.3_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_0.1/expB2_00200_0010_007_50_0.3_Recent_0.1_output_alignment.fa",250,0,0,250,1,0.0736776775877711,0.587696537927213,0.617273308083843,0.560453442430085,0.7025815129364,0.899436621018244,210,210
5257,5257,7,10,200,50,0.05,0.3,"Recent",1,"expB2_00200_0010_007_50_0.3_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_1/expB2_00200_0010_007_50_0.3_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_1/expB2_00200_0010_007_50_0.3_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_1/expB2_00200_0010_007_50_0.3_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.3_Recent_1/expB2_00200_0010_007_50_0.3_Recent_1_output_alignment.fa",250,0,0,250,1,0.0391221004148237,0.106984444786842,0.399192147596313,0.4283833044447,0.746167964727284,0.931027252477183,210,210
887,887,7,10,200,50,0.05,0.35,"Ancient",0.1,"expB2_00200_0010_007_50_0.35_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_0.1/expB2_00200_0010_007_50_0.35_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_0.1/expB2_00200_0010_007_50_0.35_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_0.1/expB2_00200_0010_007_50_0.35_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_0.1/expB2_00200_0010_007_50_0.35_Ancient_0.1_output_alignment.fa",250,0,0,250,1,0.184355378315625,0.228985371997319,0.35234340027473,0.390082423943405,0.516775422839022,0.891691546960851,210,210
3857,3857,7,10,200,50,0.05,0.35,"Ancient",1,"expB2_00200_0010_007_50_0.35_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_1/expB2_00200_0010_007_50_0.35_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_1/expB2_00200_0010_007_50_0.35_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_1/expB2_00200_0010_007_50_0.35_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Ancient_1/expB2_00200_0010_007_50_0.35_Ancient_1_output_alignment.fa",250,0,0,250,1,0.0256848119276836,0.189462880490095,0.40490403675821,0.420181561023042,0.704521221641916,0.880723504410593,210,210
2437,2437,7,10,200,50,0.05,0.35,"Recent",0.1,"expB2_00200_0010_007_50_0.35_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_0.1/expB2_00200_0010_007_50_0.35_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_0.1/expB2_00200_0010_007_50_0.35_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_0.1/expB2_00200_0010_007_50_0.35_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_0.1/expB2_00200_0010_007_50_0.35_Recent_0.1_output_alignment.fa",250,0,0,250,1,0.0161942012265016,0.186790515390703,0.288270711305004,0.282638424921511,0.338553581977613,0.883748328739384,210,210
5407,5407,7,10,200,50,0.05,0.35,"Recent",1,"expB2_00200_0010_007_50_0.35_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_1/expB2_00200_0010_007_50_0.35_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_1/expB2_00200_0010_007_50_0.35_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_1/expB2_00200_0010_007_50_0.35_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.35_Recent_1/expB2_00200_0010_007_50_0.35_Recent_1_output_alignment.fa",250,0,0,250,1,0.00218789663807881,0.680887121964413,0.918301085452683,0.765861049957478,0.954628437342153,0.968918721780933,210,210
1007,1007,7,10,200,50,0.05,0.4,"Ancient",0.1,"expB2_00200_0010_007_50_0.4_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_0.1/expB2_00200_0010_007_50_0.4_Ancient_0.1_output_alignment.fa",250,0,0,250,1,0.230376618368615,0.365840020450799,0.524867142096235,0.522346939979131,0.610210262302709,0.89906267348175,210,210
3977,3977,7,10,200,50,0.05,0.4,"Ancient",1,"expB2_00200_0010_007_50_0.4_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_1/expB2_00200_0010_007_50_0.4_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_1/expB2_00200_0010_007_50_0.4_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_1/expB2_00200_0010_007_50_0.4_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Ancient_1/expB2_00200_0010_007_50_0.4_Ancient_1_output_alignment.fa",250,0,0,250,1,0.0222347723649034,0.365980736185269,0.908235347631577,0.678527087875117,0.930424219855418,0.970838217854954,210,210
2587,2587,7,10,200,50,0.05,0.4,"Recent",0.1,"expB2_00200_0010_007_50_0.4_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_0.1/expB2_00200_0010_007_50_0.4_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_0.1/expB2_00200_0010_007_50_0.4_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_0.1/expB2_00200_0010_007_50_0.4_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_0.1/expB2_00200_0010_007_50_0.4_Recent_0.1_output_alignment.fa",244,4,2,250,0.976,0.0365439798603574,0.103405915029622,0.168173561231184,0.293144539281076,0.476687217984215,0.842261425289536,210,210
5557,5557,7,10,200,50,0.05,0.4,"Recent",1,"expB2_00200_0010_007_50_0.4_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_1/expB2_00200_0010_007_50_0.4_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_1/expB2_00200_0010_007_50_0.4_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_1/expB2_00200_0010_007_50_0.4_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.4_Recent_1/expB2_00200_0010_007_50_0.4_Recent_1_output_alignment.fa",248,2,0,250,0.992,0.0137206201370546,0.0241402724550373,0.217827876975592,0.170186297094268,0.268103006978121,0.484492730344797,210,210
1127,1127,7,10,200,50,0.05,0.45,"Ancient",0.1,"expB2_00200_0010_007_50_0.45_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_0.1/expB2_00200_0010_007_50_0.45_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_0.1/expB2_00200_0010_007_50_0.45_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_0.1/expB2_00200_0010_007_50_0.45_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_0.1/expB2_00200_0010_007_50_0.45_Ancient_0.1_output_alignment.fa",250,0,0,250,1,0.185462512538147,0.368996391821398,0.417334711623419,0.455443538240888,0.58851415324693,0.851126267111452,210,210
4097,4097,7,10,200,50,0.05,0.45,"Ancient",1,"expB2_00200_0010_007_50_0.45_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Ancient_1/expB2_00200_0010_007_50_0.45_Ancient_1_output_alignment.fa",249,1,0,250,0.996,0.0166028830548353,0.0605828665430208,0.16179284600984,0.29965645033879,0.672346528831897,0.817296268477134,210,210
2737,2737,7,10,200,50,0.05,0.45,"Recent",0.1,"expB2_00200_0010_007_50_0.45_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_0.1/expB2_00200_0010_007_50_0.45_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_0.1/expB2_00200_0010_007_50_0.45_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_0.1/expB2_00200_0010_007_50_0.45_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_0.1/expB2_00200_0010_007_50_0.45_Recent_0.1_output_alignment.fa",250,0,0,250,1,0.0543110965964346,0.541007339137201,0.645024415060264,0.561207313681631,0.766201409761957,0.938982225920848,210,210
5707,5707,7,10,200,50,0.05,0.45,"Recent",1,"expB2_00200_0010_007_50_0.45_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_1/expB2_00200_0010_007_50_0.45_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_1/expB2_00200_0010_007_50_0.45_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_1/expB2_00200_0010_007_50_0.45_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.45_Recent_1/expB2_00200_0010_007_50_0.45_Recent_1_output_alignment.fa",250,0,0,250,1,0.033435026661928,0.850003657775995,0.914023506426012,0.769728538702699,0.933474180933655,0.977395349859257,210,210
1247,1247,7,10,200,50,0.05,0.5,"Ancient",0.1,"expB2_00200_0010_007_50_0.5_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_0.1/expB2_00200_0010_007_50_0.5_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_0.1/expB2_00200_0010_007_50_0.5_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_0.1/expB2_00200_0010_007_50_0.5_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_0.1/expB2_00200_0010_007_50_0.5_Ancient_0.1_output_alignment.fa",250,0,0,250,1,0.0623757938401009,0.265705468875498,0.342011028141282,0.363203345332282,0.516499649911882,0.688625214597636,210,210
4217,4217,7,10,200,50,0.05,0.5,"Ancient",1,"expB2_00200_0010_007_50_0.5_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_1/expB2_00200_0010_007_50_0.5_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_1/expB2_00200_0010_007_50_0.5_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_1/expB2_00200_0010_007_50_0.5_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Ancient_1/expB2_00200_0010_007_50_0.5_Ancient_1_output_alignment.fa",250,0,0,250,1,0.00414803089983175,0.0615241476579603,0.395648212788042,0.36586876651772,0.473932938949378,0.78577040123895,210,210
2887,2887,7,10,200,50,0.05,0.5,"Recent",0.1,"expB2_00200_0010_007_50_0.5_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_0.1/expB2_00200_0010_007_50_0.5_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_0.1/expB2_00200_0010_007_50_0.5_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_0.1/expB2_00200_0010_007_50_0.5_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_0.1/expB2_00200_0010_007_50_0.5_Recent_0.1_output_alignment.fa",250,0,0,250,1,0.127102274440202,0.278727033378388,0.489165143265541,0.438379559899,0.565649071606451,0.719919586493329,210,210
5857,5857,7,10,200,50,0.05,0.5,"Recent",1,"expB2_00200_0010_007_50_0.5_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_1/expB2_00200_0010_007_50_0.5_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_1/expB2_00200_0010_007_50_0.5_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_1/expB2_00200_0010_007_50_0.5_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_50_0.5_Recent_1/expB2_00200_0010_007_50_0.5_Recent_1_output_alignment.fa",244,0,6,250,0.976,0.00175789366948087,0.915368050414506,0.922219257853831,0.796749672512001,0.941145663035694,0.976655057388319,210,210
87,87,7,10,200,500,0.5,0,"Ancient",0.1,"expB2_00200_0010_007_500_0_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_0.1/expB2_00200_0010_007_500_0_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_0.1/expB2_00200_0010_007_500_0_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_0.1/expB2_00200_0010_007_500_0_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_0.1/expB2_00200_0010_007_500_0_Ancient_0.1_output_alignment.fa",250,0,0,250,1,0.128225548407345,0.330272063538892,0.911633722165353,0.70697361621138,0.927960137456914,0.97957644279429,210,210
3057,3057,7,10,200,500,0.5,0,"Ancient",1,"expB2_00200_0010_007_500_0_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_1/expB2_00200_0010_007_500_0_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_1/expB2_00200_0010_007_500_0_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_1/expB2_00200_0010_007_500_0_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Ancient_1/expB2_00200_0010_007_500_0_Ancient_1_output_alignment.fa",225,6,19,250,0.9,0.129828526883053,0.379248578678101,0.991356895078505,0.7655943189725,0.994847186994735,0.997616886110066,210,210
1437,1437,7,10,200,500,0.5,0,"Recent",0.1,"expB2_00200_0010_007_500_0_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_0.1/expB2_00200_0010_007_500_0_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_0.1/expB2_00200_0010_007_500_0_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_0.1/expB2_00200_0010_007_500_0_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_0.1/expB2_00200_0010_007_500_0_Recent_0.1_output_alignment.fa",232,3,15,250,0.928,0.00655068297008318,0.938907175450538,0.959791273260866,0.798254811184581,0.966433186273169,0.981184935174462,210,210
4407,4407,7,10,200,500,0.5,0,"Recent",1,"expB2_00200_0010_007_500_0_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_1/expB2_00200_0010_007_500_0_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_1/expB2_00200_0010_007_500_0_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_1/expB2_00200_0010_007_500_0_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0_Recent_1/expB2_00200_0010_007_500_0_Recent_1_output_alignment.fa",219,7,24,250,0.876,0.114254821993814,0.464121219040971,0.993007666013303,0.774411422454163,0.994075858722497,0.996825832370775,210,210
207,207,7,10,200,500,0.5,0.05,"Ancient",0.1,"expB2_00200_0010_007_500_0.05_Ancient_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_0.1/expB2_00200_0010_007_500_0.05_Ancient_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_0.1/expB2_00200_0010_007_500_0.05_Ancient_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_0.1/expB2_00200_0010_007_500_0.05_Ancient_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_0.1/expB2_00200_0010_007_500_0.05_Ancient_0.1_output_alignment.fa",245,0,5,250,0.98,0.00310920176030538,0.0958917668278834,0.889250282087481,0.569147172799572,0.918947584625582,0.984016107561787,210,210
3177,3177,7,10,200,500,0.5,0.05,"Ancient",1,"expB2_00200_0010_007_500_0.05_Ancient_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_1/expB2_00200_0010_007_500_0.05_Ancient_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_1/expB2_00200_0010_007_500_0.05_Ancient_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_1/expB2_00200_0010_007_500_0.05_Ancient_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Ancient_1/expB2_00200_0010_007_500_0.05_Ancient_1_output_alignment.fa",236,3,11,250,0.944,0.000598361101970018,0.952436819631707,0.965518630745191,0.812910408050777,0.976278066553916,0.993776899669349,210,210
1587,1587,7,10,200,500,0.5,0.05,"Recent",0.1,"expB2_00200_0010_007_500_0.05_Recent_0.1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_0.1/expB2_00200_0010_007_500_0.05_Recent_0.1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_0.1/expB2_00200_0010_007_500_0.05_Recent_0.1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_0.1/expB2_00200_0010_007_500_0.05_Recent_0.1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_0.1/expB2_00200_0010_007_500_0.05_Recent_0.1_output_alignment.fa",247,3,0,250,0.988,0.00773742315859811,0.0564201871992079,0.122194596327801,0.36675988967903,0.797759858197674,0.957501440423346,210,210
4557,4557,7,10,200,500,0.5,0.05,"Recent",1,"expB2_00200_0010_007_500_0.05_Recent_1","JC",200,40000,"DNA","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_1/expB2_00200_0010_007_500_0.05_Recent_1_starting_tree.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_1/expB2_00200_0010_007_500_0.05_Recent_1_ms_gene_trees.txt","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_1/expB2_00200_0010_007_500_0.05_Recent_1_partitions.nex","/mnt/data/dayhoff/home/u5348329/treelikeness_supp/suppB/exp_B2/expB2_00200_0010_007_500_0.05_Recent_1/expB2_00200_0010_007_500_0.05_Recent_1_output_alignment.fa",222,2,26,250,0.888,0.000579469001160929,0.968019471658372,0.993122443193283,0.851273862389676,0.994499391875426,0.997152704922426,210,210
